Time,Input,Output
3.5695e-05,(0.0721056455146631+0.5080498287937089j),(-2.51052-1.63344j)
3.57e-05,(0.5049695401567038+0.3760441259277553j),(-3.03203+0.990891j)
3.5705e-05,(0.7015479604455961+0.11523235334930805j),(-2.19335+2.4289j)
3.571e-05,(0.718318420802626-0.07221987844102822j),(-1.4595+2.90849j)
3.5715e-05,(0.7439897152081455-0.05567655047844446j),(-1.49265+2.8868j)
3.5720000000000004e-05,(0.7980681159327149+0.1896197682316577j),(-2.27766+2.34917j)
3.5725e-05,(0.6789569546770822+0.5648662638622833j),(-3.08261+1.08697j)
3.573e-05,(0.2560217681777702+0.825679592142062j),(-3.14256-0.779549j)
3.5735e-05,(-0.25499500529876845+0.6624154046588777j),(-1.85049-2.51586j)
3.574e-05,(-0.41871479102912923-0.05156927671938985j),(2.10658-1.61238j)
3.5745e-05,(-0.029891912118749454-1.0271651389176126j),(2.88344+1.63153j)
3.575e-05,(0.607650272917833-1.6433717691604615j),(1.77696+2.79063j)
3.5755e-05,(0.9248244380190102-1.4115389342620324j),(0.927747+3.13399j)
3.576e-05,(0.6384553817183612-0.44621070085382697j),(-0.682645+2.84291j)
3.5765e-05,(0.03867695753954237+0.5450155148682483j),(-1.9833-1.8574j)
3.577e-05,(-0.29937471943467153+0.829673299703894j),(-1.95192-2.5684j)
3.5775e-05,(-0.0873939669885621+0.2852289494674712j),(-0.500838-2.11505j)
3.578e-05,(0.3992062963280946-0.5054251384038796j),(0.845282+2.93904j)
3.5785000000000004e-05,(0.6148376130708461-0.8030885863735487j),(1.18243+3.13531j)
3.579e-05,(0.29766344796966854-0.3745617648015771j),(0.249816+2.77032j)
3.5795e-05,(-0.2703964484837957+0.34957497898205875j),(-0.246647-2.66782j)
3.58e-05,(-0.5471823845804278+0.7290438702702944j),(-1.20961-3.11889j)
3.5805e-05,(-0.2630957643766076+0.4886524556163762j),(-1.05589-2.76617j)
3.581e-05,(0.31808758402600357-0.12447366374641926j),(-1.35553+1.93625j)
3.5815e-05,(0.660361878900874-0.6662935458360598j),(0.734803+3.28864j)
3.582e-05,(0.47370661067852504-0.8927658784311288j),(1.60793+2.9286j)
3.5825000000000003e-05,(-0.02065053504872423-0.8461015057679232j),(2.73656+1.76866j)
3.583e-05,(-0.3364559718938605-0.6551124981212154j),(3.16638+0.395427j)
3.5835e-05,(-0.23012156343342605-0.3676033349873897j),(2.63058+0.702464j)
3.584e-05,(0.057159800576812005-0.001711371474374354j),(-0.34268+0.305934j)
3.5845e-05,(0.07826666727476873+0.3268728516898436j),(-1.85649-1.5854j)
3.5850000000000004e-05,(-0.3055375191391566+0.44027903391864154j),(-0.890112-2.8758j)
3.5855e-05,(-0.7306417977811211+0.2924162896204838j),(0.498047-3.26942j)
3.586e-05,(-0.6870577137549213+0.06719985248628932j),(1.43751-2.84409j)
3.5865e-05,(-0.06468983950892007+0.013462772633921443j),(0.471147-0.370234j)
3.587e-05,(0.6924204384887555+0.1758149190991735j),(-2.34706+2.19246j)
3.5875e-05,(0.9967022844100858+0.3423876388290466j),(-2.61155+2.12343j)
3.588e-05,(0.6612730753952261+0.2840866202038198j),(-2.68123+1.66187j)
3.5885e-05,(0.02053645769249226+0.012207788369541504j),(-0.264764-0.0261532j)
3.5890000000000004e-05,(-0.4552248788564924-0.25670627676377167j),(2.73744-0.978227j)
3.5895e-05,(-0.5904219918831533-0.3825491799252407j),(2.9376-1.34733j)
3.59e-05,(-0.5364569351127595-0.4763313010683543j),(3.09158-0.92506j)
3.5905e-05,(-0.45978752861967576-0.728130451345468j),(3.29861-0.0943434j)
3.591e-05,(-0.318429838319004-1.0919689891098507j),(3.18428+0.93388j)
3.5915e-05,(0.017341891680512235-1.2397161670233583j),(2.67758+1.90428j)
3.592e-05,(0.501660341180873-0.9013222357561439j),(1.43602+2.88701j)
3.5925e-05,(0.8751953431034487-0.2292103669390737j),(-1.00001+3.02474j)
3.593e-05,(0.9055426312263268+0.2592154007689514j),(-2.40181+2.16347j)
3.5935e-05,(0.6087926021814843+0.1610970955279579j),(-2.407+1.82566j)
3.594e-05,(0.19840481365245044-0.39760836881726713j),(0.675041+2.64337j)
3.5945e-05,(-0.14261425249068824-0.8599072438725966j),(3.05594+1.31224j)
3.595e-05,(-0.38551390217759646-0.7623581030760027j),(3.27872+0.321576j)
3.5955000000000004e-05,(-0.5799254527543104-0.15082880000879756j),(2.46111-1.77416j)
3.596e-05,(-0.742962952329143+0.509987788167063j),(-0.0853236-3.3212j)
3.5965e-05,(-0.8633297868026032+0.7952167376345348j),(-0.513337-3.29782j)
3.597e-05,(-0.9472998774028749+0.662642092567229j),(-0.0173938-3.2841j)
3.5975e-05,(-0.9771915672785765+0.38095125241441324j),(0.730563-3.16616j)
3.598e-05,(-0.8395986742009109+0.2051363333152394j),(1.10281-3.01032j)
3.5985e-05,(-0.40696480111293293+0.1727344082191207j),(1.17507-2.41489j)
3.599e-05,(0.23799563460291387+0.18083494505391226j),(-2.1415-0.272308j)
3.5995000000000004e-05,(0.7260769255874648+0.17478793397712444j),(-2.37925+2.233j)
3.6e-05,(0.6847775000885667+0.1974922836998138j),(-2.40875+2.13362j)
3.6005e-05,(0.14729202415242643+0.26731615984679036j),(-2.05575-1.01553j)
3.601e-05,(-0.40125982208609834+0.27735710072845754j),(0.310988-2.85947j)
3.6015e-05,(-0.48237853438818984+0.07735391507908476j),(1.52392-2.48038j)
3.6020000000000004e-05,(-0.12219189437873273-0.3223079794961862j),(2.1766+1.24216j)
3.6025e-05,(0.19327077701439413-0.656823769586219j),(2.14184+2.43308j)
3.603e-05,(0.08454169971819216-0.5722825143541213j),(2.1891+2.17077j)
3.6035e-05,(-0.27587251717180544+0.04415347071364682j),(1.70581-1.33783j)
3.604e-05,(-0.3763863802207555+0.8715438898346168j),(-1.88311-2.81819j)
3.6045e-05,(0.009241399294329988+1.3274532772771106j),(-2.76069-1.95737j)
3.605e-05,(0.5280139217419199+1.0255672114067858j),(-3.26046-0.55631j)
3.6055e-05,(0.6455293779171988+0.14580877405405887j),(-2.51147+1.66355j)
3.6060000000000004e-05,(0.26651830730661374-0.6565948592473937j),(1.58832+2.68302j)
3.6065e-05,(-0.15254007147380064-0.7775328583526784j),(3.01692+1.21621j)
3.607e-05,(-0.12789642891947267-0.17969394924854534j),(1.54852+0.769044j)
3.6075e-05,(0.3187720926120046+0.5905375582678029j),(-3.11216-0.295735j)
3.608e-05,(0.7240233998294606+0.9114765205919863j),(-3.36611+0.312879j)
3.6085e-05,(0.7271036884664657+0.6304679665946976j),(-3.1794+0.837501j)
3.609e-05,(0.434002890259981+0.1236751444771003j),(-2.47189+1.08423j)
3.6095e-05,(0.2130086265403483-0.13405745067957833j),(-0.932443+1.62662j)
3.61e-05,(0.23057938411107615-0.0017113714743743542j),(-1.58337+0.923241j)
3.6105e-05,(0.30279948479515173+0.32367699666818867j),(-2.80248-0.0900391j)
3.611e-05,(0.18927751393865705+0.6222538635626835j),(-3.06139-0.894922j)
3.6115e-05,(-0.09115898645461616+0.848952884066103j),(-2.67216-1.97586j)
3.612e-05,(-0.31306711358516986+0.9988691541222643j),(-2.16478-2.52926j)
3.6125000000000004e-05,(-0.35413985117571656+0.9185505167908241j),(-1.92196-2.66061j)
3.613e-05,(-0.33132215749885136+0.4163190109781248j),(-0.407156-2.81945j)
3.6135e-05,(-0.40388451247592755-0.41540781448377273j),(2.91951-0.343423j)
3.614e-05,(-0.5297251932069225-1.1177536274695457j),(3.31305+0.456474j)
3.6145e-05,(-0.5110145510460653-1.243709874585191j),(3.20623+0.789963j)
3.615e-05,(-0.2700541941907952-0.8228259914134076j),(2.98739+1.04448j)
3.6155e-05,(0.015858708255058855-0.34946163502788347j),(1.18405+1.99661j)
3.616e-05,(0.10599082070914954-0.25134355202993747j),(0.244102+2.04856j)
3.6165000000000004e-05,(-0.022247862503323685-0.43058034732997497j),(1.92364+1.95805j)
3.617e-05,(-0.15824482825758793-0.4176880281501272j),(2.54971+1.20694j)
3.6175e-05,(-0.12766818530978985+0.025784638359694897j),(0.800967-0.617282j)
3.618e-05,(-0.0042213733395913035+0.5694311360559408j),(-2.40705-1.89059j)
3.6185e-05,(0.0007986392805645546+0.6432469418203697j),(-2.66867-1.76048j)
3.619e-05,(-0.17045241660838678+0.06765611746260781j),(0.89349-1.25119j)
3.6195e-05,(-0.3240192509611894-0.7361178664691317j),(3.2839+0.408468j)
3.62e-05,(-0.2389068310972661-1.1714897739011143j),(3.13116+1.23046j)
3.6205e-05,(0.06103883072618373-1.0389151288338088j),(2.60605+1.9872j)
3.621e-05,(0.32915306535619826-0.6481540683070278j),(1.42341+2.75556j)
3.6215e-05,(0.38642732110242284-0.4280712233247951j),(0.461711+2.92232j)
3.622e-05,(0.3180875840260034-0.5056540487427049j),(1.089+2.85087j)
3.6225e-05,(0.3171741651011771-0.6615019857340514j),(1.73519+2.74099j)
3.6230000000000004e-05,(0.364749734258735-0.6022875481839988j),(1.43682+2.85852j)
3.6235e-05,(0.17592892978249125-0.21837090678808765j),(-0.279886+2.18071j)
3.624e-05,(-0.4529424427596638+0.3536842529285405j),(-0.0458446-3.01011j)
3.6245e-05,(-1.2771396737755485+0.8192901045292266j),(0.171031-3.40095j)
3.625e-05,(-1.69722348197668+0.8783889756946291j),(0.738617-3.23715j)
3.6255e-05,(-1.3138764495112625+0.4321782748408025j),(1.25425-2.9926j)
3.626e-05,(-0.3798111455812358-0.24883220559428376j),(2.35567+0.0232943j)
3.6265e-05,(0.38220692563223996-0.604912238573828j),(1.03517+2.83215j)
3.6270000000000003e-05,(0.463438981888507-0.20194181175186912j),(-0.945274+2.63982j)
3.6275e-05,(0.044267481396964535+0.8215725406260554j),(-2.83177-1.49403j)
3.628e-05,(-0.25693296467212273+1.7559800988490828j),(-2.32757-2.36675j)
3.6285e-05,(-0.08556846259719401+1.8754335143977163j),(-2.3642-2.29124j)
3.629e-05,(0.29013385352365517+1.0618483888953232j),(-2.79214-1.51497j)
3.6295000000000004e-05,(0.363836315333909-0.12048040067068232j),(-1.46655+1.55469j)
3.63e-05,(0.04597875286196753-0.9611056155075476j),(2.54693+1.98523j)
3.6305e-05,(-0.21608913742040112-1.1887180549357943j),(3.00694+1.37437j)
3.631e-05,(-0.018596898169196897-1.0462180353714712j),(2.71087+1.7966j)
3.6315e-05,(0.4244197700559636-0.8958461670681338j),(1.68339+2.75734j)
3.632e-05,(0.46389458013568324-0.8607050964127738j),(1.55102+2.86439j)
3.6325e-05,(-0.19703579648044808-0.8345782037600781j),(3.01829+1.17393j)
3.633e-05,(-1.0540898841104858-0.7074796273807823j),(3.1179-1.1598j)
3.6335000000000004e-05,(-1.2967615124307577-0.4708552323803443j),(2.77444-1.78705j)
3.634e-05,(-0.7362312104233069-0.15778834103822223j),(2.48001-1.77548j)
3.6345e-05,(-0.0674280960959723+0.1855124944726029j),(-0.153551-1.28728j)
3.635e-05,(-0.09024623425893212+0.4278423129859701j),(-1.3066-2.35053j)
3.6355e-05,(-0.7516348760388081+0.3714814761645718j),(0.266197-3.2639j)
3.636e-05,(-1.1461629562190698-0.02897915992306552j),(1.8472-2.74927j)
3.6365e-05,(-0.5365725014974086-0.4937884924418589j),(3.02195-0.626615j)
3.637e-05,(0.7445608798399711-0.608450347888484j),(0.436618+3.1839j)
3.6375e-05,(1.5584882596353637-0.267429503800966j),(-1.44884+2.9432j)
3.638e-05,(1.132357218114397+0.14843279771474602j),(-2.26835+2.28917j)
3.6385e-05,(-0.14307051746700655+0.16440562777464623j),(0.154015-1.31015j)
3.639e-05,(-1.1325861284532206-0.22738352908942117j),(2.31624-2.28933j)
3.6395e-05,(-1.0892309547658459-0.5194575644169042j),(2.84047-1.61978j)
3.6400000000000004e-05,(-0.27473241033862833-0.27153655531697324j),(2.31449+0.468865j)
3.6405e-05,(0.47701580965435564+0.3490060367807074j),(-2.82309+0.680149j)
3.641e-05,(0.627503244342342+0.7427340419903182j),(-3.27187+0.477105j)
3.6415e-05,(0.28203309444581626+0.5893952290041513j),(-3.00829-0.567145j)
3.642e-05,(-0.17581491909917343+0.2285258583530724j),(0.168114-2.16836j)
3.6425e-05,(-0.5454711131154245+0.2172299109827207j),(0.789631-2.95623j)
3.643e-05,(-0.8289887911178928+0.593731190858984j),(-0.197013-3.37486j)
3.6435e-05,(-0.9658971756095563+0.7734258068366711j),(-0.239064-3.32665j)
3.6440000000000003e-05,(-0.7849491088445164+0.24860551768593267j),(0.971861-3.01053j)
3.6445e-05,(-0.27564582926345443-0.7384003025659598j),(3.06496+0.641202j)
3.645e-05,(0.2423293740272721-1.388605674200518j),(2.34998+2.29991j)
3.6455e-05,(0.37421951050857644-1.2154161122203153j),(1.93753+2.63345j)
3.646e-05,(0.07701166078608411-0.5642950992304576j),(1.5582+2.35206j)
3.6465000000000004e-05,(-0.267658414139791-0.16680163006869786j),(2.13223+0.132638j)
3.647e-05,(-0.2543104967127674-0.26286685403778237j),(2.44586+0.43933j)
3.6475e-05,(0.1278964289194726-0.3466102567297029j),(0.834138+2.41089j)
3.648e-05,(0.5276716674489189+0.15676157815922037j),(-2.40993+1.76323j)
3.6485e-05,(0.6446159589923722+1.096304950964683j),(-3.36871-0.149173j)
3.649e-05,(0.5266449045699176+1.6547817272141314j),(-3.09859-1.17676j)
3.6495e-05,(0.4474663740716538+1.235382427599j),(-3.07068-1.10312j)
3.65e-05,(0.5681754628381139+0.17592892978249128j),(-2.63178+0.989433j)
3.6505000000000004e-05,(0.7920231050433535-0.5402217323357659j),(-0.0824973+3.24371j)
3.651e-05,(0.9259645448521877-0.2838599322954691j),(-0.881285+3.13245j)
3.6515e-05,(0.9022356546809703+0.5854037438727937j),(-2.94472+1.34475j)
3.652e-05,(0.8094780739863846+1.1174113731765454j),(-3.26863+0.0310987j)
3.6525e-05,(0.7636137762938298+0.7557419275548158j),(-3.20952+0.489663j)
3.653e-05,(0.8074245482283811-0.13907747663431716j),(-1.47481+2.81173j)
3.6535e-05,(0.9204884761641775-0.7372579733023085j),(0.21559+3.30453j)
3.654e-05,(1.056485664161489-0.6256764064926893j),(-0.259092+3.27j)
3.6545e-05,(1.1408002314852355-0.17980795993186302j),(-1.42252+2.91688j)
3.655e-05,(1.0793033578383542-0.06583083531428705j),(-1.69156+2.77831j)
3.6555e-05,(0.8343492934212526-0.45990309500432514j),(-0.34939+3.23117j)
3.656e-05,(0.495842018199863-0.8456459075207472j),(1.40248+2.96253j)
3.6565e-05,(0.23137723665125295-0.6024031145686488j),(1.54354+2.61832j)
3.6570000000000004e-05,(0.13405745067957836+0.26640274092196403j),(-1.86335-1.06955j)
3.6575e-05,(0.1398759959036361+1.0637885706991517j),(-3.03477-1.43333j)
3.658e-05,(0.11557460764230855+1.0827281231988342j),(-2.93084-1.5408j)
3.6585e-05,(0.021449187663871546+0.31694525476235186j),(-1.2142-1.80479j)
3.659e-05,(-0.05385104608707631-0.5484380577982545j),(2.33894+1.67731j)
3.6595e-05,(-0.024073366894691965-0.8489528840661038j),(2.85519+1.65391j)
3.66e-05,(0.05921332633481567-0.5779874933809561j),(2.16248+2.07615j)
3.6605e-05,(0.0387909682228601-0.2826042590776421j),(0.873274+2.03224j)
3.6610000000000004e-05,(-0.17341891680512192-0.3760441259277552j),(2.4936+1.11741j)
3.6615e-05,(-0.47017072379434305-0.6570526799250433j),(3.339-0.208728j)
3.662e-05,(-0.615522121656847-0.5589345969270976j),(3.18821-0.902641j)
3.6625e-05,(-0.45362695134566516+0.18231797290923243j),(1.16917-2.60182j)
3.663e-05,(-0.07187762414802767+1.2002413569436399j),(-2.6403-2.10066j)
3.6635000000000004e-05,(0.2305793841110761+1.839381247248002j),(-2.81146-1.79064j)
3.664e-05,(0.17319067319543932+1.7530131541662535j),(-2.65032-1.92923j)
3.6645e-05,(-0.2468942462209294+1.1223162772327286j),(-1.89561-2.55062j)
3.665e-05,(-0.6911647652709287+0.3765019466054053j),(0.57418-2.97704j)
3.6655e-05,(-0.718318420802626-0.16463387138432922j),(2.28894-2.07868j)
3.666e-05,(-0.1729624295857561-0.3653208988905607j),(2.36731+1.01908j)
3.6665e-05,(0.6256764064926896-0.16942565372938498j),(-0.968857+2.9237j)
3.667e-05,(1.1208339161065515+0.3710258779173958j),(-2.57749+2.12008j)
3.6675000000000004e-05,(1.0085678407109306+0.9450196637365198j),(-3.22568+0.645637j)
3.668e-05,(0.503371612645876+1.0458757810784705j),(-3.19113-0.576988j)
3.6685e-05,(0.08739396698856215+0.3900787743712539j),(-1.72747-1.66468j)
3.669e-05,(-0.004791849017970134-0.6891112395129249j),(2.45019+1.79308j)
3.6695e-05,(-0.002167736460063951-1.3864388044883387j),(2.73605+1.91212j)
3.67e-05,(-0.27050979243797135-1.0872907729620178j),(3.02832+1.25761j)
3.6705e-05,(-0.8129006169163904+0.07347488492971296j),(1.73193-2.63966j)
3.671e-05,(-1.1891736531829706+1.321977208589101j),(-0.491913-3.29227j)
3.6715e-05,(-0.9638436498515526+1.9041850974402397j),(-1.12683-3.09785j)
3.672e-05,(-0.1924722577450751+1.6425739166202846j),(-2.06873-2.52421j)
3.6725e-05,(0.5891685410958002+0.9209462968418277j),(-3.12604-0.602143j)
3.673e-05,(0.8416521999589155+0.25362598812676623j),(-2.62358+1.78034j)
3.6735e-05,(0.4473530301174786-0.09195772796698258j),(-1.70479+2.07202j)
3.6740000000000004e-05,(-0.2959521765046657-0.15915758045327208j),(2.2782-0.164134j)
3.6745e-05,(-0.981300841225058-0.15858708255058832j),(2.25626-2.47969j)
3.675e-05,(-1.3285933841102886-0.29150287069565783j),(2.46537-2.24449j)
3.6755e-05,(-1.2157583665133165-0.5948735201226351j),(2.91662-1.49587j)
3.676e-05,(-0.6742809609597238-0.8512353201629322j),(3.21434-0.138327j)
3.6765e-05,(0.06275032443423416-0.7041726508354256j),(2.19471+2.06615j)
3.677e-05,(0.6107305615548385-0.009127299713793396j),(-1.75774+2.35839j)
3.6775e-05,(0.7016613043997719+0.88169817467046j),(-3.26322+0.367998j)
3.6780000000000004e-05,(0.4447283397276491+1.3001862777912379j),(-3.1464-0.935061j)
3.6785e-05,(0.22613007830206833+0.8676657486574353j),(-2.93838-1.20999j)
3.679e-05,(0.2843155305426451-0.06993810907334172j),(-1.44808+1.29046j)
3.6795e-05,(0.4492909894908325-0.7180917328942749j),(1.34373+2.96334j)
3.68e-05,(0.4019443306720995-0.6046833282350033j),(1.25705+2.92487j)
3.6805e-05,(0.15562058235385356-0.024871886164010832j),(-0.965071+0.844906j)
3.681e-05,(0.11443361183694178+0.33383128150403135j),(-2.08646-1.36554j)
3.6815e-05,(0.5547119790264408+0.1477482891287447j),(-2.4693+1.82908j)
3.682e-05,(1.1519812792000803-0.2713098674086221j),(-1.20699+3.20391j)
3.6825e-05,(1.2230590506205052-0.4432459786014714j),(-0.926152+3.20786j)
3.683e-05,(0.5000624136700459-0.28967825527647934j),(-0.871917+2.72893j)
3.6835e-05,(-0.46663483691016194-0.10405130563446362j),(2.37369-1.27044j)
3.684e-05,(-0.8300155539968953-0.04460973568996501j),(1.91856-2.65401j)
3.6845000000000004e-05,(-0.3532264322508903+0.11443361183694171j),(1.47012-2.05033j)
3.685e-05,(0.34124753199586916+0.614837613070846j),(-3.15959-0.313969j)
3.6855e-05,(0.4852299126863699+1.2398317334080078j),(-3.28338-0.740148j)
3.686e-05,(0.019851904657881426+1.4333298650598951j),(-2.66688-1.92803j)
3.6865e-05,(-0.38882310115342716+0.9407970458358635j),(-1.63959-2.74559j)
3.687e-05,(-0.15984208903927322+0.1822039622259146j),(0.322234-1.61884j)
3.6875e-05,(0.5320076293037516-0.1584728496242235j),(-1.25098+2.58376j)
3.688e-05,(0.9795895697600548+0.12766818530978977j),(-2.09096+2.56746j)
3.6885000000000003e-05,(0.7453587323801482+0.5781008373351318j),(-3.05158+1.12817j)
3.689e-05,(0.10188354695009479+0.6178045577536753j),(-2.6452-1.38922j)
3.6895e-05,(-0.3284685567701971+0.18414347730060054j),(0.883335-2.357j)
3.69e-05,(-0.24803435305410704-0.29435647142431215j),(2.57262+0.381531j)
3.6905e-05,(0.0896757363562486-0.4527135324208383j),(1.66771+2.29306j)
3.6910000000000004e-05,(0.2462097376349285-0.35562221230189456j),(0.515333+2.7469j)
3.6915e-05,(0.05590479408812732-0.29173178103448283j),(0.816956+2.17856j)
3.692e-05,(-0.2911606164026571-0.36737442464856446j),(2.88521+0.305211j)
3.6925e-05,(-0.498008887912042-0.44564175865247535j),(3.14179-0.824127j)
3.693e-05,(-0.3990907299434453-0.4287557319107966j),(3.06644-0.404567j)
3.6935e-05,(-0.019509628140576253-0.4176880281501274j),(2.03271+1.83286j)
3.694e-05,(0.45271353242083856-0.5256181416909154j),(0.979239+3.07975j)
3.6945e-05,(0.7171783139694488-0.6544279895352145j),(0.652663+3.29773j)
3.6950000000000004e-05,(0.5072497538230585-0.6002340224259954j),(0.929833+3.10472j)
3.6955e-05,(-0.17079489314443488-0.34501232921887565j),(2.26132+1.19825j)
3.696e-05,(-0.9379456675376824-0.10667532929515061j),(2.13646-2.56492j)
3.6965e-05,(-1.2901453369095706-0.054307533306442085j),(2.02076-2.66734j)
3.697e-05,(-1.0324122972667975-0.10599082070914949j),(2.14204-2.45867j)
3.6975e-05,(-0.45693615032149537-0.11705785774067613j),(2.41542-1.19299j)
3.698e-05,(-0.05179752032907264-0.1833447357882342j),(1.06561+0.984188j)
3.6985e-05,(-0.036851453148174125-0.5523161989754364j),(2.40398+1.74739j)
3.699e-05,(-0.21620314810371888-1.171605340285765j),(3.11275+1.32498j)
3.6995e-05,(-0.2640069608709598-1.5095436733058025j),(2.95411+1.52294j)
3.7e-05,(-0.08111893454513865-1.0398285477586353j),(2.68841+1.77095j)
3.7005e-05,(0.15333881298616694+0.08305844961982463j),(-1.08695+0.127661j)
3.701e-05,(0.22224971469441213+1.0203200530576015j),(-3.04407-1.1656j)
3.7015000000000004e-05,(0.08522620830419345+1.0489560697154758j),(-2.86948-1.5781j)
3.702e-05,(-0.12356091155073512+0.29800570226266926j),(-0.354248-2.175j)
3.7025e-05,(-0.22727018513524574-0.43891001674663915j),(2.67666+0.768114j)
3.703e-05,(-0.11101084666388816-0.5904219918831529j),(2.76025+1.32289j)
3.7035e-05,(0.21802865249508696-0.3411341880416934j),(0.511701+2.62373j)
